
[2019-07-30 17:56:08.409] 0.00 (PCT)timewhilePumpisOn:213 s
[2019-07-30 17:56:09.408] 0.00 (PCT)timewhilePumpisOn:214 s
[2019-07-30 17:56:10.412] 0.00 (PCT)timewhilePumpisOn:215 s
[2019-07-30 17:56:11.418] 0.00 (PCT)timewhilePumpisOn:216 s
[2019-07-30 17:56:12.413] 0.00 (PCT)timewhilePumpisOn:217 s
[2019-07-30 17:56:13.420] 0.00 (PCT)timewhilePumpisOn:218 s
[2019-07-30 17:56:14.421] 0.00 (PCT)timewhilePumpisOn:219 s
[2019-07-30 17:56:15.428] 0.00 (PCT)timewhilePumpisOn:220 s
[2019-07-30 17:56:16.432] 0.00 (PCT)timewhilePumpisOn:221 s
[2019-07-30 17:56:17.431] 0.00 (PCT)timewhilePumpisOn:222 s
[2019-07-30 17:56:18.432] 0.00 (PCT)timewhilePumpisOn:223 s
[2019-07-30 17:56:19.435] 0.00 (PCT)timewhilePumpisOn:224 s
[2019-07-30 17:56:20.436] 0.00 (PCT)timewhilePumpisOn:225 s
[2019-07-30 17:56:21.433] 0.00 (PCT)timewhilePumpisOn:226 s
[2019-07-30 17:56:22.442] 0.00 (PCT)timewhilePumpisOn:227 s
[2019-07-30 17:56:23.441] 0.00 (PCT)timewhilePumpisOn:228 s
[2019-07-30 17:56:24.447] 0.00 (PCT)timewhilePumpisOn:229 s
[2019-07-30 17:56:25.452] 0.00 (PCT)timewhilePumpisOn:230 s
[2019-07-30 17:56:26.457] 0.00 (PCT)timewhilePumpisOn:231 s
[2019-07-30 17:56:27.454] 0.00 (PCT)timewhilePumpisOn:232 s
[2019-07-30 17:56:28.462] 0.00 (PCT)timewhilePumpisOn:233 s
[2019-07-30 17:56:29.462] 0.00 (PCT)timewhilePumpisOn:234 s
[2019-07-30 17:56:30.461] 0.00 (PCT)timewhilePumpisOn:235 s
[2019-07-30 17:56:31.459] 0.00 (PCT)timewhilePumpisOn:236 s
[2019-07-30 17:56:32.471] 0.00 (PCT)timewhilePumpisOn:237 s
[2019-07-30 17:56:33.470] 0.00 (PCT)timewhilePumpisOn:238 s
[2019-07-30 17:56:34.476] 0.00 (PCT)timewhilePumpisOn:239 s
[2019-07-30 17:56:35.471] 0.00 (PCT)timewhilePumpisOn:240 s
[2019-07-30 17:56:36.483] 0.00 (PCT)timewhilePumpisOn:241 s
[2019-07-30 17:56:37.475] 0.00 (PCT)timewhilePumpisOn:242 s
[2019-07-30 17:56:38.483] 0.00 (PCT)timewhilePumpisOn:243 s
[2019-07-30 17:56:39.489] 0.00 (PCT)timewhilePumpisOn:244 s
[2019-07-30 17:56:40.488] 0.00 (PCT)timewhilePumpisOn:245 s
[2019-07-30 17:56:41.493] 0.00 (PCT)timewhilePumpisOn:246 s
[2019-07-30 17:56:42.501] 0.00 (PCT)timewhilePumpisOn:247 s
[2019-07-30 17:56:43.499] 0.00 (PCT)timewhilePumpisOn:248 s
[2019-07-30 17:56:44.503] 0.00 (PCT)timewhilePumpisOn:249 s
[2019-07-30 17:56:45.508] 0.00 (PCT)timewhilePumpisOn:250 s
[2019-07-30 17:56:46.512] 0.00 (PCT)timewhilePumpisOn:251 s
[2019-07-30 17:56:47.510] 0.00 (PCT)timewhilePumpisOn:252 s
[2019-07-30 17:56:48.511] 0.00 (PCT)timewhilePumpisOn:253 s
[2019-07-30 17:56:49.518] 0.00 (PCT)timewhilePumpisOn:254 s
[2019-07-30 17:56:50.521] 0.00 (PCT)timewhilePumpisOn:255 s
[2019-07-30 17:56:51.524] 0.00 (PCT)timewhilePumpisOn:256 s
[2019-07-30 17:56:52.520] 0.00 (PCT)timewhilePumpisOn:257 s
[2019-07-30 17:56:53.526] 0.00 (PCT)timewhilePumpisOn:258 s
[2019-07-30 17:56:54.527] 0.00 (PCT)timewhilePumpisOn:259 s
[2019-07-30 17:56:55.526] 0.00 (PCT)timewhilePumpisOn:260 s
[2019-07-30 17:56:56.534] 0.00 (PCT)timewhilePumpisOn:261 s
