"[2019-05-24 15:38:49.624] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96611.03","CO2/O2 Ratio in ppm","-1.047461"
"[2019-05-24 15:38:50.230] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96290.6","CO2/O2 Ratio in ppm","-1.047144"
"[2019-05-24 15:38:50.836] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96931.46","CO2/O2 Ratio in ppm","-1.043998"
"[2019-05-24 15:38:51.443] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96931.46","CO2/O2 Ratio in ppm","-1.043998"
"[2019-05-24 15:38:52.045] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96290.6","CO2/O2 Ratio in ppm","-1.047144"
"[2019-05-24 15:38:52.650] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96931.46","CO2/O2 Ratio in ppm","-1.043998"
"[2019-05-24 15:38:53.256] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96290.6","CO2/O2 Ratio in ppm","-1.047144"
"[2019-05-24 15:38:53.859] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:38:54.466] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96931.46","CO2/O2 Ratio in ppm","-1.043998"
"[2019-05-24 15:38:55.072] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:39:01.986] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96931.46","CO2/O2 Ratio in ppm","-1.043998"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97251.9","CO2/O2 Ratio in ppm","-1.040558"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97251.9","CO2/O2 Ratio in ppm","-1.040558"
"[2019-05-24 15:39:01.990] sensorValueCo2_ppm","101274.22","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100708.01","den","-96611.03","CO2/O2 Ratio in ppm","-1.042407"
"[2019-05-24 15:39:01.992] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96931.46","CO2/O2 Ratio in ppm","-1.04022"
"[2019-05-24 15:39:01.992] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97251.9","CO2/O2 Ratio in ppm","-1.040558"
"[2019-05-24 15:39:01.992] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96611.03","CO2/O2 Ratio in ppm","-1.04367"
"[2019-05-24 15:39:01.992] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97572.34","CO2/O2 Ratio in ppm","-1.037141"
"[2019-05-24 15:39:02.338] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96931.46","CO2/O2 Ratio in ppm","-1.04022"
"[2019-05-24 15:39:02.944] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96931.46","CO2/O2 Ratio in ppm","-1.04022"
"[2019-05-24 15:39:03.546] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97572.34","CO2/O2 Ratio in ppm","-1.037141"
"[2019-05-24 15:39:04.152] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100616.46","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-96931.46","CO2/O2 Ratio in ppm","-1.04022"
"[2019-05-24 15:39:04.760] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97572.34","CO2/O2 Ratio in ppm","-1.037141"
"[2019-05-24 15:39:05.365] sensorValueCo2_ppm","102372.85","sensorValueO2_ppm","101898.2","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101806.64","den","-98213.21","CO2/O2 Ratio in ppm","-1.036588"
"[2019-05-24 15:39:06.017] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97251.9","CO2/O2 Ratio in ppm","-1.036793"
"[2019-05-24 15:39:06.573] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97572.34","CO2/O2 Ratio in ppm","-1.037141"
"[2019-05-24 15:39:07.179] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97251.9","CO2/O2 Ratio in ppm","-1.036793"
"[2019-05-24 15:39:07.880] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97572.34","CO2/O2 Ratio in ppm","-1.037141"
"[2019-05-24 15:39:08.392] sensorValueCo2_ppm","101884.57","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101318.36","den","-97892.77","CO2/O2 Ratio in ppm","-1.034993"
"[2019-05-24 15:39:08.998] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97251.9","CO2/O2 Ratio in ppm","-1.036793"
"[2019-05-24 15:39:09.604] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97892.77","CO2/O2 Ratio in ppm","-1.033746"
"[2019-05-24 15:39:10.205] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","100936.89","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97251.9","CO2/O2 Ratio in ppm","-1.036793"
"[2019-05-24 15:39:10.811] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97892.77","CO2/O2 Ratio in ppm","-1.033746"
"[2019-05-24 15:39:11.417] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97892.77","CO2/O2 Ratio in ppm","-1.033746"
"[2019-05-24 15:39:12.024] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97572.34","CO2/O2 Ratio in ppm","-1.033388"
"[2019-05-24 15:39:12.631] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97892.77","CO2/O2 Ratio in ppm","-1.033746"
"[2019-05-24 15:39:13.232] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97572.34","CO2/O2 Ratio in ppm","-1.033388"
"[2019-05-24 15:39:13.839] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-97892.77","CO2/O2 Ratio in ppm","-1.033746"
"[2019-05-24 15:39:14.444] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101898.2","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-98213.21","CO2/O2 Ratio in ppm","-1.030374"
"[2019-05-24 15:39:15.051] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97572.34","CO2/O2 Ratio in ppm","-1.033388"
"[2019-05-24 15:39:15.656] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101898.2","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-98213.21","CO2/O2 Ratio in ppm","-1.030374"
"[2019-05-24 15:39:16.260] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97572.34","CO2/O2 Ratio in ppm","-1.033388"
"[2019-05-24 15:39:16.865] sensorValueCo2_ppm","101274.22","sensorValueO2_ppm","101257.33","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100708.01","den","-97572.34","CO2/O2 Ratio in ppm","-1.032137"
"[2019-05-24 15:39:17.471] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101898.2","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-98213.21","CO2/O2 Ratio in ppm","-1.030374"
"[2019-05-24 15:39:18.078] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97892.77","CO2/O2 Ratio in ppm","-1.030005"
"[2019-05-24 15:39:18.683] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","101898.2","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-98213.21","CO2/O2 Ratio in ppm","-1.030374"
"[2019-05-24 15:39:19.290] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97892.77","CO2/O2 Ratio in ppm","-1.030005"
"[2019-05-24 15:39:19.892] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97892.77","CO2/O2 Ratio in ppm","-1.030005"
"[2019-05-24 15:39:20.498] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","102218.63","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-98533.64","CO2/O2 Ratio in ppm","-1.027023"
"[2019-05-24 15:39:21.105] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","101577.76","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-97892.77","CO2/O2 Ratio in ppm","-1.030005"
